ts,uid,synth_src_ip,src_port,synth_dest_ip,dest_port,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,orig_mac,resp_mac,prefix_src,prefix_dest
1696677897.267183,C1RZRb3Yjh0g6EyxNi,132.239.0.200,64837,128.54.0.50,7000,tcp,-,2.003766,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 132,UCSD - 128
1696676647.842491,CfuoRs1zMxt2wVJRo6,192.168.0.0,60255,137.110.1.244,7000,tcp,-,4.070075,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 192,UCSD - 137
1696677234.484896,Clhe3C3gcNIzNk5YDh,128.54.0.0,48080,137.110.0.0,57372,udp,-,0.000395,2878,0,S0,T,T,0,D,6,3046,0,0,(empty),-,-,UCSD - 128,UCSD - 137
1696678091.941921,CKR2FI2PdqFEZMB9Dl,192.135.238.0,51798,100.64.0.50,53,udp,dns,0.000223,42,198,SF,T,T,0,Dd,1,70,2,254,(empty),-,-,Marine Physical Lab - ..238,CGNAT
1696676896.034357,CjKTGc4YZOGwODK60a,127.0.0.50,62794,137.110.0.0,53,tcp,dns,0.006313,35,92,SF,T,T,0,ShADadFf,6,287,10,608,(empty),-,-,Loopback,UCSD - 137
1696678097.814208,CJLtxN3URH5xc3vWIf,192.168.0.50,55493,192.135.238.1,443,tcp,ssl,4.110414,2240,5408,SF,T,F,0,ShADadFfR,15,3020,32,12496,(empty),-,-,Private network range - 192,Marine Physical Lab - ..238
1696676605.227963,C6dAjG3e0pJSVUlRMl,10.0.1.244,57219,192.168.0.50,53,udp,dns,0.000222,33,826,SF,T,T,0,Dd,1,61,2,882,(empty),-,-,Private network range,Private network range - 192
1696677885.764431,CIu9j11CHRMWZyBTY3,137.110.1.244,64203,10.0.0.0,7000,tcp,-,4.049356,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 137,Private network range
1696676474.628131,CPq4xYZCan7TWCrja,169.228.0.200,55283,192.168.0.50,7000,tcp,-,2.009570,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,Private network range - 192
1696676550.682234,CxJw9ddQbxvpkgpj,128.54.0.200,52733,0.0.0.50,53,udp,dns,0.000546,38,370,SF,T,T,0,Dd,1,66,2,426,(empty),-,-,UCSD - 128,This network
1696677230.981111,CgDhKi3nrsQ7gJTxi7,100.64.0.200,56291,169.228.0.0,53,udp,dns,0.000384,34,172,SF,T,T,0,Dd,1,62,2,228,(empty),-,-,CGNAT,UCSD - 169
1696677795.224058,CGBaCH29e9mgjMPudf,192.135.237.5,55609,100.64.1.244,53,tcp,dns,0.018126,2177,82,SF,T,T,0,ShADadFf,6,2429,8,508,(empty),-,-,Marine Physical Lab - ..237,CGNAT
1696677589.453321,CaGp5V3DMtb8zbG24g,0.0.0.0,60069,127.0.0.200,7000,tcp,-,4.313304,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,Loopback
1696676960.628046,CHF2Ll1Pc0bmJTtwYf,192.135.237.7,65526,0.0.0.200,7000,tcp,-,4.107092,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,This network
1696676910.622145,CrlbXc41JCKxF5U4l4,192.135.237.0,64963,192.135.237.2,7000,tcp,-,4.079798,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,Marine Physical Lab - ..237
1696677177.372622,CzY7pD3Lcf93wd28j8,10.0.0.50,49345,100.64.0.50,7000,tcp,-,2.003847,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range,CGNAT
1696676745.660465,CaYkdv3yIoApn4THdc,192.135.237.3,47633,137.110.0.50,53,udp,dns,0.000212,47,230,SF,T,T,0,Dd,1,75,2,286,(empty),-,-,Marine Physical Lab - ..237,UCSD - 137
1696677860.678632,CE4ZIV3k0x9U3yDsS2,132.239.0.200,64221,169.228.0.200,53,udp,dns,0.000169,49,626,SF,T,T,0,Dd,1,77,2,682,(empty),-,-,UCSD - 132,UCSD - 169
1696677338.121671,CaJa35sYp86VuKPok,172.16.0.50,50294,10.0.1.244,7000,tcp,-,4.054252,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 172,Private network range
1696676714.624941,C4tU831P1kGr6JyJik,10.0.0.50,57594,100.64.0.200,7000,tcp,-,4.138499,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range,CGNAT
1696678138.061539,CMvUOC44Y3LEEi7Sl6,192.135.237.3,53685,192.135.238.7,443,tcp,-,3.011996,0,0,S0,T,T,0,S,3,156,0,0,(empty),-,-,Marine Physical Lab - ..237,Marine Physical Lab - ..238
1696677135.021712,CDCi4w3sMJgPFf8zc5,100.64.0.50,58928,127.0.1.244,53,udp,dns,0.000334,31,180,SF,T,T,0,Dd,1,59,2,236,(empty),-,-,CGNAT,Loopback
1696676452.346636,C7ll8k3srF2lwPyJV2,192.135.238.8,9312,192.135.237.3,63219,tcp,-,0.937618,68,301,SF,T,F,0,ShADadFf,5,280,8,946,(empty),-,-,Marine Physical Lab - ..238,Marine Physical Lab - ..237
1696677306.066656,CQCXXIY2dfUrsVcIe,169.228.0.50,53224,132.239.1.244,7000,tcp,-,4.059393,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,UCSD - 132
1696678152.591499,CcsTqU2oatxMQx8Jaf,0.0.1.244,56427,132.239.0.50,7000,tcp,-,4.041607,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,UCSD - 132
1696676957.514511,CCWYFn37A3JgHNLtx9,100.64.0.200,63160,128.54.1.244,53,udp,dns,0.009026,48,194,SF,T,T,0,Dd,1,76,2,250,(empty),-,-,CGNAT,UCSD - 128
1696676663.310199,CVMR57ses23yxaXr7,127.0.0.0,61290,137.110.0.50,53,udp,dns,0.000331,43,1024,SF,T,T,0,Dd,1,71,2,1080,(empty),-,-,Loopback,UCSD - 137
1696678077.323179,CVmSF12QoOc0u8d7he,192.168.0.200,59423,100.64.1.244,53,udp,dns,0.000224,51,400,SF,T,T,0,Dd,1,79,2,456,(empty),-,-,Private network range - 192,CGNAT
1696677419.706884,CcWH9r3iMKbif7WoDc,169.228.1.244,8,0.0.0.200,0,icmp,-,0.000003,48,0,OTH,T,T,0,-,2,104,0,0,(empty),-,-,UCSD - 169,This network
1696676673.757012,CRNcBb49X75TWevHE9,100.64.0.200,51526,192.135.237.0,443,tcp,ssl,240.052475,1659,2343,SF,T,F,0,ShADadFf,21,2703,38,6678,(empty),-,-,CGNAT,Marine Physical Lab - ..237
1696677679.483433,CzILi4s3XHDUZkXB2,132.239.0.0,56307,192.168.0.0,53,udp,dns,0.000223,49,988,SF,T,T,0,Dd,1,77,2,1044,(empty),-,-,UCSD - 132,Private network range - 192
1696677839.914777,CertGJ1CGZJiCeAkrj,192.168.1.244,53010,132.239.0.200,53,udp,dns,0.000227,42,198,SF,T,T,0,Dd,1,70,2,254,(empty),-,-,Private network range - 192,UCSD - 132
1696677596.85989,CJJVB6zh7HxWQQ151,132.239.0.200,62352,172.16.0.200,7000,tcp,-,4.085002,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 132,Private network range - 172
1696677690.928196,CnzJD42WBzgRa7wd9d,127.0.0.50,59116,132.239.1.244,80,tcp,http,0.144767,154,187,SF,T,F,0,ShADadfF,6,418,12,902,(empty),-,-,Loopback,UCSD - 132
1696676981.436726,CtKOE54d7qSORNjNz1,192.135.238.2,53276,192.135.237.8,53,udp,dns,0.000339,37,288,SF,T,T,0,Dd,1,65,2,344,(empty),-,-,Marine Physical Lab - ..238,Marine Physical Lab - ..237
1696676777.298964,CwOkBF4Ck9OYJg0bfb,100.64.1.244,57967,127.0.0.200,7000,tcp,-,2.013948,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,CGNAT,Loopback
1696677900.840373,CrzpUb3BDn7qB8CLwe,137.110.0.50,64287,100.64.0.0,7000,tcp,-,2.003772,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,CGNAT
1696677920.892,CJb9uYTMlHccSiKl2,127.0.0.200,64840,192.168.0.200,7000,tcp,-,2.003748,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Loopback,Private network range - 192
1696677392.653001,CeCYq7PQ0RRCoIUJe,192.168.0.200,60906,0.0.1.244,53,udp,dns,0.000224,43,214,SF,T,T,0,Dd,1,71,2,270,(empty),-,-,Private network range - 192,This network
1696677443.557065,CG4GqC3zSZcQ3BCavc,192.168.1.244,52247,10.0.1.244,7000,tcp,-,2.010379,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 192,Private network range
1696676811.982079,CoVkq01nB5kaFtIpnf,192.168.1.244,58448,192.168.0.50,7000,tcp,-,4.031795,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 192,Private network range - 192
1696677340.058919,CVozeY2IkW0MoQH31,137.110.0.0,54008,192.135.238.5,7000,tcp,-,2.044739,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,Marine Physical Lab - ..238
1696677817.731638,CLFoKs6X06r4RjFe,127.0.0.50,51176,192.135.237.7,7000,tcp,-,2.009101,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Loopback,Marine Physical Lab - ..237
1696677746.829326,CmWDqW2gdRyMfaPBUi,132.239.1.244,60718,128.54.1.244,7000,tcp,-,2.006398,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 132,UCSD - 128
1696678056.484455,CZVs1749XKIN9wIb26,132.239.0.200,50948,132.239.0.0,53,udp,dns,0.054383,59,642,SF,T,T,0,Dd,1,87,2,698,(empty),-,-,UCSD - 132,UCSD - 132
1696676743.592527,CUePFf2Fw2xwWFIeo9,128.54.0.0,56537,192.135.238.2,7000,tcp,-,2.011034,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,Marine Physical Lab - ..238
1696677240.6425,C0ZesGkjohsItOn4e,0.0.0.50,52856,172.16.0.50,7000,tcp,-,4.062509,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,Private network range - 172
1696677239.565276,CpztS82TaUPprqdj93,132.239.0.200,51302,127.0.0.200,7000,tcp,-,4.060778,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 132,Loopback
1696677527.657147,C6qNnW3V02YfkBWLL3,100.64.0.200,6307,100.64.0.0,59162,tcp,-,0.260604,0,0,REJ,T,F,0,Sr,1,52,2,80,(empty),-,-,CGNAT,CGNAT
1696676705.730135,CjimYFSG7t6le5vfb,172.16.0.0,60881,100.64.0.50,53,udp,dns,0.000321,40,442,SF,T,T,0,Dd,1,68,2,498,(empty),-,-,Private network range - 172,CGNAT
1696677782.632359,CJxbZQ2Ra0LZz4f8M8,128.54.0.50,50704,100.64.0.50,7000,tcp,-,4.035831,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 128,CGNAT
1696678064.857915,CbBhtgiYwO3IT2ejl,127.0.0.50,59016,128.54.0.0,53,udp,dns,0.000283,36,186,SF,T,T,0,Dd,1,64,2,242,(empty),-,-,Loopback,UCSD - 128
1696677638.06436,Cwc8ZquwJNje3mNk3,169.228.0.0,63242,128.54.0.200,443,tcp,-,0.214774,1399,26510,SF,T,F,0,ShADdaFfRR,25,2423,76,56084,(empty),-,-,UCSD - 169,UCSD - 128
1696677333.377302,Cfdg1U1UjmDfHTUP4d,100.64.0.0,3031,192.135.237.4,16881,tcp,-,1.300389,905,163,SF,T,F,0,ShADadfFr,7,1197,14,910,(empty),-,-,CGNAT,Marine Physical Lab - ..237
1696678011.714127,COeX4c1F66LTunuF2a,132.239.0.200,49799,192.135.237.10,58749,tcp,-,18.950798,352,0,RSTOS0,T,T,0,DR,7,2392,0,0,(empty),-,-,UCSD - 132,Marine Physical Lab - ..237
1696676444.036111,CQcl2m3ojMfM9TrOVe,100.64.1.244,64626,100.64.0.0,7000,tcp,-,4.087110,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,CGNAT
1696676996.117494,CSh3cL1eDiVjXPLbHk,100.64.0.0,63392,10.0.0.200,7000,tcp,-,4.312066,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,Private network range
1696677102.247733,CBP2WH1ga6kn2vhhCc,169.228.1.244,64446,192.135.237.8,7000,tcp,-,4.059008,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,Marine Physical Lab - ..237
1696677219.904259,CUOvnT1y6fvBDIUTU2,100.64.0.0,55218,192.135.237.5,53,udp,dns,0.000307,31,180,SF,T,T,0,Dd,1,59,2,236,(empty),-,-,CGNAT,Marine Physical Lab - ..237
1696677467.775488,Cpm1HG1Oxn0qla9lPg,0.0.0.0,59534,128.54.0.0,7000,tcp,-,4.033132,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,UCSD - 128
1696678168.592011,CgKphh3evaitt2xWxa,100.64.0.0,64235,137.110.0.0,7000,tcp,-,4.058986,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,UCSD - 137
1696676431.493049,CeTXRA5vxMnksJ88f,192.135.237.10,53138,132.239.1.244,53,udp,dns,0.049541,115,1006,SF,T,T,0,Dd,3,199,6,1174,(empty),-,-,Marine Physical Lab - ..237,UCSD - 132
1696677642.705058,CGOO0w1aBMEIgsqpc7,10.0.0.50,59823,169.228.0.200,53,udp,dns,0.000447,39,448,SF,T,T,0,Dd,1,67,2,504,(empty),-,-,Private network range,UCSD - 169
1696676576.065101,Cf3ve63Vl8L9TgCiI3,172.16.1.244,56262,172.16.0.0,53,udp,dns,0.000548,39,712,SF,T,T,0,Dd,1,67,2,768,(empty),-,-,Private network range - 172,Private network range - 172
1696676551.719901,CJszyC36pEfjMF1ewd,100.64.0.0,54388,192.168.0.0,7000,tcp,-,2.005381,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,CGNAT,Private network range - 192
1696678004.629173,CFaDaM3esdMc63Xwqc,128.54.1.244,63417,0.0.1.244,7000,tcp,-,2.012755,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,This network
1696677257.75625,CcXNcj1psIYc3luA95,192.135.238.1,50440,172.16.0.0,53,udp,dns,0.000872,50,1012,SF,T,T,0,Dd,1,78,2,1068,(empty),-,-,Marine Physical Lab - ..238,Private network range - 172
1696676934.572666,Ch6F0pagc1SBF8Lt5,127.0.1.244,57652,127.0.0.50,7000,tcp,-,4.082637,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Loopback,Loopback
1696676563.47675,C3Zo5h20FApkIsdBl8,10.0.0.200,11046,137.110.0.200,1701,tcp,-,1.567611,856,733,SF,T,F,0,ShADdFaf,7,1148,12,1970,(empty),-,-,Private network range,UCSD - 137
1696676650.924183,C0B9e24LwkdIJ9CcBe,169.228.0.0,57158,100.64.0.200,7000,tcp,-,2.003839,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,CGNAT
1696677631.857064,Cvwz8A22dvdg17VIcl,132.239.0.0,59080,137.110.0.0,7000,tcp,-,2.052046,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 132,UCSD - 137
1696677875.213055,CuLeqAoHBMkc7FDT6,128.54.0.200,63296,169.228.0.0,7000,tcp,-,2.030970,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,UCSD - 169
1696676966.085023,C7nOcd1hzmWDHD4fyg,0.0.1.244,65451,172.16.0.0,3128,tcp,http,0.007294,293,3769,SF,T,T,0,ShADadFf,6,545,14,8122,(empty),-,-,This network,Private network range - 172
1696676603.044724,CXn0FU3LfmvV3l24fk,192.168.0.0,62970,192.135.237.1,53,udp,dns,0.000117,34,172,SF,T,T,0,Dd,1,62,2,228,(empty),-,-,Private network range - 192,Marine Physical Lab - ..237
1696677209.365466,Ceppqk2TfPUnuOpcRf,192.168.1.244,63242,127.0.0.0,7000,tcp,-,2.004220,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 192,Loopback
1696677094.685773,CVp8ve2SG8InbHtotj,192.135.237.4,65428,132.239.1.244,7000,tcp,-,2.019479,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..237,UCSD - 132
1696678087.30958,CiVyHt2QkbS6sR0pg8,169.228.0.200,52941,192.135.238.7,7000,tcp,-,2.009926,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,Marine Physical Lab - ..238
1696677218.559318,C2BqOQpLPmuAzTigi,132.239.0.0,64660,169.228.0.50,7000,tcp,-,4.049475,0,0,S0,T,T,0,S,8,512,0,0,(empty),-,-,UCSD - 132,UCSD - 169
1696677534.811435,CSYLmM18MoXHZCUg42,172.16.0.200,63244,192.135.238.6,443,tcp,ssl,64.351138,1548,4966,SF,T,F,0,ShADdafFRr,12,2040,26,10996,(empty),-,-,Private network range - 172,Marine Physical Lab - ..238
1696676818.907611,CyxHo91keqDxBVGuy6,127.0.1.244,53638,128.54.0.0,80,tcp,http,0.737173,87,189,SF,T,F,0,ShADdfFa,5,355,8,810,(empty),-,-,Loopback,UCSD - 128
1696677153.285788,CRFsR641P1pSBwpiPf,137.110.0.50,50266,0.0.1.244,7000,tcp,-,2.032352,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,This network
1696676638.807089,CfWqOJY42fOFdegml,169.228.0.200,65190,192.135.238.4,7000,tcp,-,2.011097,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 169,Marine Physical Lab - ..238
1696678150.731835,CUKGgqQOjKOppm299,172.16.0.50,65292,128.54.1.244,7000,tcp,-,4.076156,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 172,UCSD - 128
1696677814.501279,C6or6HoFPdiU8nHik,192.135.237.2,58381,128.54.0.50,7000,tcp,-,4.060885,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..237,UCSD - 128
1696676829.778342,CG8p1wbmD6OCswXVi,192.135.238.3,7952,137.110.0.0,11073,tcp,-,0.465100,68,0,SF,T,F,0,ShADafF,5,280,8,344,(empty),-,-,Marine Physical Lab - ..238,UCSD - 137
1696677543.487956,CICgMS12LeWE0l3X0e,128.54.0.200,64836,132.239.0.200,53,udp,dns,0.000224,39,526,SF,T,T,0,Dd,1,67,2,582,(empty),-,-,UCSD - 128,UCSD - 132
1696677595.566943,CakQPV37VXuqoWE94k,100.64.1.244,62898,0.0.1.244,443,tcp,-,-,-,-,SH,T,F,0,F,1,52,0,0,(empty),-,-,CGNAT,This network
1696677829.613615,CdoSLR2qka3BDmeYM7,192.168.0.200,58691,192.135.237.5,7000,tcp,-,2.003734,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range - 192,Marine Physical Lab - ..237
1696677513.65499,CX15kk2L3272fT4Fx4,137.110.0.200,58998,172.16.0.50,7000,tcp,-,2.042622,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,Private network range - 172
1696676426.419894,CBO10395ngzsfTEWf,192.168.0.50,56904,172.16.0.0,53,udp,dns,0.004293,27,218,SF,T,T,0,Dd,1,55,2,274,(empty),-,-,Private network range - 192,Private network range - 172
1696677741.796087,C5pj841mbsrepiu6lj,169.228.1.244,60831,100.64.0.0,7000,tcp,-,4.039354,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,CGNAT
1696676678.415085,CXE74pm1PhBpwHwPk,100.64.0.50,55538,127.0.0.0,7000,tcp,-,4.020694,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,Loopback
1696676874.64921,CZLCfx32jCP6ooy2Hi,127.0.0.200,55774,128.54.0.0,53,tcp,dns,0.006620,40,257,SF,T,T,0,ShADadFf,6,292,10,938,(empty),-,-,Loopback,UCSD - 128
1696677282.920411,CVOofe1RM8WoK5TM69,128.54.1.244,55570,169.228.0.0,7000,tcp,-,2.018591,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 128,UCSD - 169
1696677696.949223,C5RFed1Ck8N6ACjKv,169.228.0.0,63008,192.135.237.9,443,tcp,ssl,30.655281,1818,6830,SF,T,F,0,ShADdaFf,17,2522,32,14964,(empty),-,-,UCSD - 169,Marine Physical Lab - ..237
1696678057.912841,Cz4F2C1dshRB70jUCj,192.168.0.50,60452,0.0.1.244,53,udp,dns,0.000224,38,420,SF,T,T,0,Dd,1,66,2,476,(empty),-,-,Private network range - 192,This network
1696676440.613101,CuDwT22y8EzI6nMbph,100.64.0.0,58650,10.0.0.50,7000,tcp,-,4.064494,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,Private network range
1696676968.271256,CvPfN44tic7Tm6Whv3,10.0.0.0,10056,192.168.1.244,6881,tcp,-,0.267000,0,0,REJ,T,F,0,Sr,1,52,2,80,(empty),-,-,Private network range,Private network range - 192
1696677265.926934,CSemT6KjiiEbYDYY9,169.228.0.200,52469,10.0.0.200,7000,tcp,-,4.024205,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,UCSD - 169,Private network range
1696677054.629242,CW7sd31lCGauP25Ut7,0.0.1.244,60287,192.168.0.50,7000,tcp,-,4.039599,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,Private network range - 192
1696676684.682622,CjPoxO2McmK9Hk6eKd,0.0.0.50,58666,137.110.0.50,7000,tcp,-,2.017577,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,This network,UCSD - 137
1696677357.582475,CQaYJq4C5WabVc1uJ6,127.0.0.200,59916,169.228.0.200,7000,tcp,-,2.008664,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Loopback,UCSD - 169
1696677266.896951,CMS7M94zFIsyPJZuqa,137.110.0.200,50961,128.54.0.0,7000,tcp,-,2.008059,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,UCSD - 137,UCSD - 128
1696676932.91978,CkzRTM2CkYbuiHVp15,192.135.238.6,49189,192.135.238.9,7000,tcp,-,2.025057,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..238,Marine Physical Lab - ..238
1696677118.949108,C6MyPK23vpZTyPJhal,100.64.0.200,50054,132.239.1.244,443,tcp,-,4.631134,24,0,SH,T,F,0,DF,8,488,0,0,(empty),-,-,CGNAT,UCSD - 132
1696677008.595162,Ca0qHU2yW6yeMT5odi,132.239.1.244,18679,127.0.1.244,1443,udp,-,2.362639,416,2480,SF,T,F,0,Dd,4,528,8,2704,(empty),-,-,UCSD - 132,Loopback
1696678024.432791,CnHhdk4mSliCvJbdT2,100.64.0.0,62294,192.135.238.8,7000,tcp,-,4.048704,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,Marine Physical Lab - ..238
1696677122.568119,CFArUw41K0hNBpkx71,192.135.238.4,56217,100.64.1.244,7000,tcp,-,4.058740,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..238,CGNAT
1696677343.746646,CgKsr84t88M7w9Id18,192.135.237.3,59669,137.110.0.200,443,tcp,ssl,26.755586,716,7187,SF,T,F,0,ShADadFf,9,1088,26,15438,(empty),-,-,Marine Physical Lab - ..237,UCSD - 137
1696677448.437339,CHYuFm1XCPQVBiXP27,100.64.0.0,56400,100.64.0.50,7000,tcp,-,2.013717,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,CGNAT,CGNAT
1696676888.460897,CYrq9v1bcGjOc6LIk4,132.239.1.244,52197,169.228.1.244,443,tcp,ssl,5.063887,2871,458,SF,T,F,0,ShADadFf,15,3663,20,1972,(empty),-,-,UCSD - 132,UCSD - 169
1696677852.995728,C4etke2edSmIfgAvga,192.168.0.200,13196,100.64.0.50,59509,tcp,-,2.999500,0,0,S0,T,F,0,S,3,156,0,0,(empty),-,-,Private network range - 192,CGNAT
1696676695.99301,CNAexU1afc6D7TYWX1,132.239.0.200,58394,169.228.1.244,7000,tcp,-,4.050108,0,0,S0,T,T,0,S,8,512,0,0,(empty),-,-,UCSD - 132,UCSD - 169
1696675926.558487,ChAJ704GsusZIkrE5f,192.168.0.200,53252,192.168.0.50,443,tcp,ssl,227.132640,960,15713,S3,T,F,0,ShADadf,12,1596,70,35994,(empty),-,-,Private network range - 192,Private network range - 192
1696677178.664999,CZLrQt171WVi2ciXFc,0.0.0.200,47657,100.64.0.200,53,udp,dns,0.000223,42,198,SF,T,T,0,Dd,1,70,2,254,(empty),-,-,This network,CGNAT
1696678176.542192,CpkYse26kuBTWtufdf,137.110.0.0,54961,127.0.0.50,53,udp,dns,0.000241,49,1012,SF,T,T,0,Dd,1,77,2,1068,(empty),-,-,UCSD - 137,Loopback
1696677793.208528,CjSdWR3Kpn8k4MrxXh,0.0.1.244,65247,10.0.0.50,7000,tcp,-,4.115829,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,Private network range
1696677284.516066,CO6b1q2Axz8tdYTyfg,169.228.0.50,64518,172.16.0.50,53,udp,dns,0.058532,84,1080,SF,T,T,0,Dd,2,140,4,1192,(empty),-,-,UCSD - 169,Private network range - 172
1696676894.672297,CMUzZTf6vdWdQhNnj,10.0.0.200,62023,172.16.0.0,7000,tcp,-,2.014589,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Private network range,Private network range - 172
1696677771.849851,CR4dVg1xPBn4x0BX1d,192.135.238.7,61485,0.0.1.244,7000,tcp,-,4.053320,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Marine Physical Lab - ..238,This network
1696677839.229724,CIZNuy4qjAB1S6CGc,192.168.0.200,56780,169.228.0.0,53,udp,dns,0.000222,49,198,SF,T,T,0,Dd,1,77,2,254,(empty),-,-,Private network range - 192,UCSD - 169
1696677886.4303,CA75Wd41Pt9x0e8Dz9,137.110.0.200,61592,10.0.0.50,53,tcp,dns,0.010754,2177,82,SF,T,T,0,ShADadFf,6,2429,10,588,(empty),-,-,UCSD - 137,Private network range
1696677022.319944,C3izZzLu6JLlQHNg4,0.0.1.244,62671,127.0.0.0,7000,tcp,-,4.036284,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,Loopback
1696676991.374513,C3m2p344X8Qa0AvCSl,172.16.0.50,58329,137.110.0.200,443,tcp,ssl,0.219030,1585,381,RSTO,T,F,0,ShADadfR,7,1877,14,1346,(empty),-,-,Private network range - 172,UCSD - 137
1696677962.926299,Cp8hxA18NgeY3Cilmk,192.135.237.4,53612,132.239.0.200,7000,tcp,-,2.024049,0,0,S0,T,T,0,S,4,256,0,0,(empty),-,-,Marine Physical Lab - ..237,UCSD - 132
1696677858.206339,CdAL4s3uD3AbtNdtsi,100.64.1.244,62633,127.0.0.200,7000,tcp,-,4.255556,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,CGNAT,Loopback
1696677668.682332,C2lFff3FUAReMtPaW8,172.16.0.0,55870,137.110.0.0,7000,tcp,-,4.051159,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,Private network range - 172,UCSD - 137
1696678025.979782,Cg1ncJwtLkMyzyAW7,0.0.0.200,50876,100.64.1.244,7000,tcp,-,4.034036,0,0,S0,T,T,0,S,10,640,0,0,(empty),-,-,This network,CGNAT
1696677201.402152,Catqn42fABz7oL5HK,192.168.0.50,49714,10.0.0.0,53,udp,dns,0.000223,46,548,SF,T,T,0,Dd,1,74,2,604,(empty),-,-,Private network range - 192,Private network range
